time	well1	fibro_id	time_exact	ocr	ecar	ppr
9	H03	Background	53.88613	0	0	0
9	H04	Background	53.88613	0	0	0
9	H05	Background	53.88613	0	0	0
9	H06	Background	53.88613	0	0	0
9	H07	Background	53.88613	0	0	0
9	H08	Background	53.88613	0	0	0
9	H09	Background	53.88613	0	0	0
9	H10	Background	53.88613	0	0	0
9	H11	Background	53.88613	0	0	0
9	H12	Background	53.88613	0	0	0
10	A01	Background	60.43425	0	0	0
10	A02	Background	60.43425	0	0	0
10	A03	Background	60.43425	0	0	0
10	A04	Background	60.43425	0	0	0
10	A05	Background	60.43425	0	0	0
10	A06	Background	60.43425	0	0	0
10	A07	Background	60.43425	0	0	0
10	A08	Background	60.43425	0	0	0
10	A09	Background	60.43425	0	0	0
10	A10	Background	60.43425	0	0	0
10	A11	Background	60.43425	0	0	0
10	A12	Background	60.43425	0	0	0
10	B01	c1 3/4	60.43425	361,545.46	164,196.83	292,007.65
10	B02	c1 3/4	60.43425	456,022.74	182,203.06	324,029.93
10	B03	c1 3/4	60.43425	817,582.96	275,102.04	489,241.47
10	B04	c1 3/4	60.43425	683,872.45	307,785.59	547,365.89
10	B05	c1 3/4	60.43425	594,114.89	270,397.41	480,874.76
10	B06	c1 3/4	60.43425	739,354.84	361,272.91	642,487.74
10	B07	c1 5/6	60.43425	490,810.61	290,029.06	515,787.67
10	B08	c1 5/6	60.43425	758,067.57	340,360.38	605,296.89
10	B09	c1 5/6	60.43425	348,562.93	212,237.34	377,442.89
10	B10	c1 5/6	60.43425	328,589.71	202,945.18	360,917.71
10	B11	c1 5/6	60.43425	282,086.08	175,282.91	311,723.13
10	B12	c1 5/6	60.43425	266,476.27	138,646.64	246,569.19
10	C01	c3 3/4	60.43425	216,827.41	77,698.54	138,179.09
10	C02	c3 3/4	60.43425	285,392.72	78,766.06	140,077.56
10	C03	c3 3/4	60.43425	255,274.61	83,325.36	148,185.83
10	C04	c3 3/4	60.43425	305,527.96	108,293.83	192,589.75
10	C05	c3 3/4	60.43425	293,595.11	102,676.04	182,599.07
10	C06	c3 3/4	60.43425	297,432.16	105,428.87	187,494.70
10	C07	c3 5/6	60.43425	324,298.18	108,592.22	193,120.40
10	C08	c3 5/6	60.43425	289,676.16	84,825.63	150,853.91
10	C09	c3 5/6	60.43425	317,518.27	112,529.59	200,122.61
10	C10	c3 5/6	60.43425	278,300.98	91,104.71	162,020.62
10	C11	c3 5/6	60.43425	288,948.89	83,842.10	149,104.78
10	C12	c3 5/6	60.43425	137,306.95	45,070.41	80,153.21
10	D01	c2 3/4	60.43425	135,695.79	69,329.54	123,295.66
10	D02	c2 3/4	60.43425	206,606.35	94,144.36	167,426.32
10	D03	c2 3/4	60.43425	215,176.38	93,507.98	166,294.59
10	D04	c2 3/4	60.43425	241,539.34	110,615.88	196,719.28
10	D05	c2 3/4	60.43425	226,943.48	110,394.16	196,324.98
10	D06	c2 3/4	60.43425	210,140.74	102,967.16	183,116.80
10	D07	c2 5/6	60.43425	253,379.39	113,000.95	200,960.89
10	D08	c2 5/6	60.43425	219,023.59	94,052.09	167,262.23
10	D09	c2 5/6	60.43425	228,803.38	103,036.44	183,240.00
10	D10	c2 5/6	60.43425	212,176.62	97,645.02	173,651.91
10	D11	c2 5/6	60.43425	181,885.57	92,468.91	164,446.70
10	D12	c2 5/6	60.43425	132,430.70	54,913.68	97,658.50
10	E01	p11.II.1 3/4	60.43425	128,638.31	118,331.59	210,440.89
10	E02	p11.II.1 3/4	60.43425	177,526.21	139,731.91	248,499.24
10	E03	p11.II.1 3/4	60.43425	175,909.94	147,523.64	262,356.04
10	E04	p11.II.1 3/4	60.43425	117,366.81	100,279.20	178,336.53
10	E05	p11.II.1 3/4	60.43425	179,389.59	139,327.22	247,779.53
10	E06	p11.II.1 3/4	60.43425	173,625.46	139,817.42	248,651.30
10	E07	p11.II.1 5/6	60.43425	181,619.37	143,049.32	254,398.91
10	E08	p11.II.1 5/6	60.43425	178,948.06	123,762.56	220,099.35
10	E09	p11.II.1 5/6	60.43425	161,946.57	119,026.01	211,675.86
10	E10	p11.II.1 5/6	60.43425	173,817.96	145,542.05	258,831.98
10	E11	p11.II.1 5/6	60.43425	130,752.03	114,340.60	203,343.32
10	E12	p11.II.1 5/6	60.43425	124,301.00	97,586.47	173,547.78
10	F01	p4.I.2 3/4	60.43425	102,290.04	45,557.12	81,018.78
10	F02	p4.I.2 3/4	60.43425	126,646.84	59,025.24	104,970.48
10	F03	p4.I.2 3/4	60.43425	122,018.83	57,911.81	102,990.36
10	F04	p4.I.2 3/4	60.43425	116,342.21	52,502.41	93,370.28
10	F05	p4.I.2 3/4	60.43425	149,500.07	54,746.54	97,361.25
10	F06	p4.I.2 3/4	60.43425	140,130.63	44,813.88	79,697.01
10	F07	p4.I.2 5/6	60.43425	145,546.82	62,312.76	110,817.02
10	F08	p4.I.2 5/6	60.43425	155,801.06	58,556.87	104,137.54
10	F09	p4.I.2 5/6	60.43425	126,789.81	56,384.90	100,274.91
10	F10	p4.I.2 5/6	60.43425	136,306.03	55,549.81	98,789.78
10	F11	p4.I.2 5/6	60.43425	103,573.60	52,390.37	93,171.03
10	F12	p4.I.2 5/6	60.43425	131,254.23	43,462.84	77,294.32
10	G01	p4.II.2 3/4	60.43425	79,409.60	42,609.47	75,776.68
10	G02	p4.II.2 3/4	60.43425	121,606.67	47,708.25	84,844.35
10	G03	p4.II.2 3/4	60.43425	127,077.53	59,961.44	106,635.43
10	G04	p4.II.2 3/4	60.43425	113,856.32	56,751.19	100,926.32
10	G05	p4.II.2 3/4	60.43425	117,437.60	65,757.61	116,943.34
10	G06	p4.II.2 3/4	60.43425	107,462.57	61,197.18	108,833.06
10	G07	p4.II.2 5/6	60.43425	118,508.84	68,599.30	121,997.00
10	G08	p4.II.2 5/6	60.43425	135,086.94	71,862.63	127,800.51
10	G09	p4.II.2 5/6	60.43425	112,737.02	51,454.00	91,505.80
10	G10	p4.II.2 5/6	60.43425	136,296.16	55,455.31	98,621.72
10	G11	p4.II.2 5/6	60.43425	92,362.75	46,583.95	82,844.90
10	G12	p4.II.2 5/6	60.43425	102,795.35	46,445.01	82,597.80
10	H01	Background	60.43425	0	0	0
10	H02	Background	60.43425	0	0	0
10	H03	Background	60.43425	0	0	0
10	H04	Background	60.43425	0	0	0
10	H05	Background	60.43425	0	0	0
10	H06	Background	60.43425	0	0	0
10	H07	Background	60.43425	0	0	0
10	H08	Background	60.43425	0	0	0
10	H09	Background	60.43425	0	0	0
10	H10	Background	60.43425	0	0	0
10	H11	Background	60.43425	0	0	0
10	H12	Background	60.43425	0	0	0
11	A01	Background	67.08974	0	0	0
11	A02	Background	67.08974	0	0	0
11	A03	Background	67.08974	0	0	0
11	A04	Background	67.08974	0	0	0
11	A05	Background	67.08974	0	0	0
11	A06	Background	67.08974	0	0	0
11	A07	Background	67.08974	0	0	0
11	A08	Background	67.08974	0	0	0
11	A09	Background	67.08974	0	0	0
11	A10	Background	67.08974	0	0	0
11	A11	Background	67.08974	0	0	0
11	A12	Background	67.08974	0	0	0
11	B01	c1 3/4	67.08974	296,803.38	171,428.71	304,868.82
11	B02	c1 3/4	67.08974	391,936.58	193,604.98	344,307.09
11	B03	c1 3/4	67.08974	749,302.16	299,818.74	533,197.65
11	B04	c1 3/4	67.08974	652,414.60	343,779.53	611,377.52
11	B05	c1 3/4	67.08974	600,185.49	295,539.90	525,588.15
11	B06	c1 3/4	67.08974	746,625.27	387,969.77	689,965.43
11	B07	c1 5/6	67.08974	435,147.50	303,231.60	539,267.07
11	B08	c1 5/6	67.08974	650,887.27	362,908.68	645,396.79
11	B09	c1 5/6	67.08974	292,529.10	225,117.76	400,349.43
11	B10	c1 5/6	67.08974	289,473.28	204,571.95	363,810.76
11	B11	c1 5/6	67.08974	251,850.44	177,957.23	316,479.13
11	B12	c1 5/6	67.08974	240,652.73	151,121.75	268,754.92
11	C01	c3 3/4	67.08974	234,612.47	86,032.66	153,000.48
11	C02	c3 3/4	67.08974	284,103.27	77,843.22	138,436.39
11	C03	c3 3/4	67.08974	309,274.82	106,298.95	189,042.05
11	C04	c3 3/4	67.08974	316,049.23	119,065.41	211,745.92
11	C05	c3 3/4	67.08974	315,060.97	110,866.33	197,164.68
11	C06	c3 3/4	67.08974	313,029.73	112,897.92	200,777.65
11	C07	c3 5/6	67.08974	314,036.85	117,750.98	209,408.34
11	C08	c3 5/6	67.08974	279,277.56	77,776.70	138,318.09
11	C09	c3 5/6	67.08974	302,585.61	111,046.52	197,485.14
11	C10	c3 5/6	67.08974	247,606.38	88,219.79	156,890.07
11	C11	c3 5/6	67.08974	272,865.70	78,599.96	139,782.17
11	C12	c3 5/6	67.08974	129,762.65	46,537.24	82,761.83
11	D01	c2 3/4	67.08974	136,252.99	74,606.08	132,679.45
11	D02	c2 3/4	67.08974	212,457.66	100,925.88	179,486.59
11	D03	c2 3/4	67.08974	238,538.47	105,901.37	188,335.00
11	D04	c2 3/4	67.08974	235,854.57	115,147.69	204,778.66
11	D05	c2 3/4	67.08974	243,788.55	122,973.70	218,696.42
11	D06	c2 3/4	67.08974	215,195.43	114,773.48	204,113.15
11	D07	c2 5/6	67.08974	247,293.95	121,863.46	216,721.98
11	D08	c2 5/6	67.08974	234,109.20	98,383.59	174,965.38
11	D09	c2 5/6	67.08974	219,941.21	106,285.21	189,017.62
11	D10	c2 5/6	67.08974	209,121.65	87,898.49	156,318.68
11	D11	c2 5/6	67.08974	183,206.46	88,698.18	157,740.85
11	D12	c2 5/6	67.08974	135,079.22	60,025.94	106,750.13
11	E01	p11.II.1 3/4	67.08974	133,084.97	125,193.29	222,643.75
11	E02	p11.II.1 3/4	67.08974	181,410.58	134,705.21	239,559.74
11	E03	p11.II.1 3/4	67.08974	185,816.54	161,638.61	287,458.10
11	E04	p11.II.1 3/4	67.08974	121,856.26	117,411.85	208,805.23
11	E05	p11.II.1 3/4	67.08974	186,730.84	161,353.17	286,950.47
11	E06	p11.II.1 3/4	67.08974	181,108.31	153,969.43	273,819.24
11	E07	p11.II.1 5/6	67.08974	182,465.25	149,979.93	266,724.31
11	E08	p11.II.1 5/6	67.08974	178,858.57	125,118.85	222,511.37
11	E09	p11.II.1 5/6	67.08974	167,931.20	127,285.28	226,364.15
11	E10	p11.II.1 5/6	67.08974	177,988.23	158,561.66	281,986.05
11	E11	p11.II.1 5/6	67.08974	135,953.39	106,992.04	190,274.65
11	E12	p11.II.1 5/6	67.08974	123,227.76	100,670.45	179,032.33
11	F01	p4.I.2 3/4	67.08974	107,976.71	48,233.77	85,778.94
11	F02	p4.I.2 3/4	67.08974	134,831.73	58,073.37	103,277.68
11	F03	p4.I.2 3/4	67.08974	128,672.12	59,134.35	105,164.52
11	F04	p4.I.2 3/4	67.08974	123,393.57	41,348.62	73,534.38
11	F05	p4.I.2 3/4	67.08974	153,634.04	50,090.05	89,080.14
11	F06	p4.I.2 3/4	67.08974	143,509.22	31,383.37	55,812.18
11	F07	p4.I.2 5/6	67.08974	153,545.12	60,722.31	107,988.56
11	F08	p4.I.2 5/6	67.08974	155,026.50	50,529.55	89,861.74
11	F09	p4.I.2 5/6	67.08974	138,447.69	54,220.34	96,425.46
11	F10	p4.I.2 5/6	67.08974	138,379.62	50,371.96	89,581.50
11	F11	p4.I.2 5/6	67.08974	110,190.30	46,163.97	82,098.00
11	F12	p4.I.2 5/6	67.08974	134,652.30	48,795.76	86,778.37
11	G01	p4.II.2 3/4	67.08974	79,126.45	44,115.06	78,454.22
11	G02	p4.II.2 3/4	67.08974	125,405.23	46,194.69	82,152.63
11	G03	p4.II.2 3/4	67.08974	134,873.54	62,444.92	111,052.05
11	G04	p4.II.2 3/4	67.08974	119,358.49	63,158.49	112,321.06
11	G05	p4.II.2 3/4	67.08974	123,460.70	71,735.92	127,575.17
11	G06	p4.II.2 3/4	67.08974	114,528.27	65,849.01	117,105.88
11	G07	p4.II.2 5/6	67.08974	125,409.73	71,174.66	126,577.02
11	G08	p4.II.2 5/6	67.08974	139,676.96	70,378.84	125,161.73
11	G09	p4.II.2 5/6	67.08974	119,504.29	46,798.76	83,226.92
11	G10	p4.II.2 5/6	67.08974	144,316.73	50,825.79	90,388.59
11	G11	p4.II.2 5/6	67.08974	96,968.89	47,567.12	84,593.36
11	G12	p4.II.2 5/6	67.08974	106,253.20	49,439.91	87,923.93
11	H01	Background	67.08974	0	0	0
11	H02	Background	67.08974	0	0	0
11	H03	Background	67.08974	0	0	0
11	H04	Background	67.08974	0	0	0
11	H05	Background	67.08974	0	0	0
11	H06	Background	67.08974	0	0	0
11	H07	Background	67.08974	0	0	0
11	H08	Background	67.08974	0	0	0
11	H09	Background	67.08974	0	0	0
11	H10	Background	67.08974	0	0	0
11	H11	Background	67.08974	0	0	0
11	H12	Background	67.08974	0	0	0
12	A01	Background	73.63811	0	0	0
12	A02	Background	73.63811	0	0	0
12	A03	Background	73.63811	0	0	0
12	A04	Background	73.63811	0	0	0
12	A05	Background	73.63811	0	0	0
12	A06	Background	73.63811	0	0	0
12	A07	Background	73.63811	0	0	0
12	A08	Background	73.63811	0	0	0
12	A09	Background	73.63811	0	0	0
12	A10	Background	73.63811	0	0	0
12	A11	Background	73.63811	0	0	0
12	A12	Background	73.63811	0	0	0
12	B01	c1 3/4	73.63811	291,081.58	172,082.63	306,031.75
12	B02	c1 3/4	73.63811	383,927.82	194,795.26	346,423.89
12	B03	c1 3/4	73.63811	735,101.92	297,936.98	529,851.13
12	B04	c1 3/4	73.63811	630,545.01	325,515.13	578,896.11
12	B05	c1 3/4	73.63811	580,408.89	279,095.13	496,342.78
12	B06	c1 3/4	73.63811	713,746.59	372,468.23	662,397.50
12	B07	c1 5/6	73.63811	416,218.14	308,913.89	549,372.46
12	B08	c1 5/6	73.63811	587,725.32	353,732.17	629,077.30
12	B09	c1 5/6	73.63811	281,669.90	227,634.65	404,825.46
12	B10	c1 5/6	73.63811	270,862.88	210,949.18	375,152.02
12	B11	c1 5/6	73.63811	238,571.97	182,163.77	323,960.05
12	B12	c1 5/6	73.63811	227,156.48	144,628.39	257,207.13
12	C01	c3 3/4	73.63811	235,785.41	86,577.20	153,968.90
12	C02	c3 3/4	73.63811	287,556.12	86,870.03	154,489.65
12	C03	c3 3/4	73.63811	313,781.20	103,521.46	184,102.57
12	C04	c3 3/4	73.63811	318,576.70	117,130.15	208,304.25
12	C05	c3 3/4	73.63811	314,949.62	112,604.28	200,255.45
12	C06	c3 3/4	73.63811	314,168.75	112,069.20	199,303.87
12	C07	c3 5/6	73.63811	313,909.16	116,066.13	206,412.00
12	C08	c3 5/6	73.63811	275,410.42	85,684.88	152,381.99
12	C09	c3 5/6	73.63811	303,666.82	115,232.68	204,929.80
12	C10	c3 5/6	73.63811	245,137.79	90,659.99	161,229.73
12	C11	c3 5/6	73.63811	266,772.27	83,582.92	148,643.87
12	C12	c3 5/6	73.63811	132,091.03	47,405.53	84,306.00
12	D01	c2 3/4	73.63811	135,367.65	76,250.66	135,604.17
12	D02	c2 3/4	73.63811	213,491.32	103,771.66	184,547.53
12	D03	c2 3/4	73.63811	236,164.56	107,157.42	190,568.75
12	D04	c2 3/4	73.63811	236,591.74	115,383.32	205,197.69
12	D05	c2 3/4	73.63811	244,615.66	124,264.27	220,991.58
12	D06	c2 3/4	73.63811	215,085.98	115,386.61	205,203.55
12	D07	c2 5/6	73.63811	246,288.48	120,926.70	215,056.04
12	D08	c2 5/6	73.63811	231,621.76	102,467.68	182,228.52
12	D09	c2 5/6	73.63811	216,047.34	104,136.78	185,196.85
12	D10	c2 5/6	73.63811	203,211.53	97,142.83	172,758.82
12	D11	c2 5/6	73.63811	182,649.97	91,196.95	162,184.66
12	D12	c2 5/6	73.63811	136,676.86	61,600.38	109,550.11
12	E01	p11.II.1 3/4	73.63811	127,712.45	125,935.69	223,964.03
12	E02	p11.II.1 3/4	73.63811	180,190.60	144,188.15	256,424.20
12	E03	p11.II.1 3/4	73.63811	184,192.81	160,728.91	285,840.29
12	E04	p11.II.1 3/4	73.63811	121,503.50	114,124.78	202,959.51
12	E05	p11.II.1 3/4	73.63811	185,551.15	157,482.33	280,066.57
12	E06	p11.II.1 3/4	73.63811	180,099.26	155,218.82	276,041.16
12	E07	p11.II.1 5/6	73.63811	178,720.71	150,205.17	267,124.87
12	E08	p11.II.1 5/6	73.63811	171,889.51	127,478.52	226,707.79
12	E09	p11.II.1 5/6	73.63811	164,894.57	128,405.09	228,355.62
12	E10	p11.II.1 5/6	73.63811	171,640.34	157,638.43	280,344.19
12	E11	p11.II.1 5/6	73.63811	134,471.13	113,570.89	201,974.47
12	E12	p11.II.1 5/6	73.63811	119,927.56	103,470.53	184,011.99
12	F01	p4.I.2 3/4	73.63811	111,953.41	48,153.43	85,636.06
12	F02	p4.I.2 3/4	73.63811	137,610.06	61,800.73	109,906.41
12	F03	p4.I.2 3/4	73.63811	133,682.59	60,926.63	108,351.91
12	F04	p4.I.2 3/4	73.63811	127,853.68	52,274.11	92,964.28
12	F05	p4.I.2 3/4	73.63811	158,833.06	55,982.98	99,560.12
12	F06	p4.I.2 3/4	73.63811	146,969.27	44,813.54	79,696.39
12	F07	p4.I.2 5/6	73.63811	158,922.79	63,593.27	113,094.27
12	F08	p4.I.2 5/6	73.63811	156,448.80	54,404.50	96,752.97
12	F09	p4.I.2 5/6	73.63811	145,416.21	57,511.66	102,278.74
12	F10	p4.I.2 5/6	73.63811	140,701.36	55,530.66	98,755.72
12	F11	p4.I.2 5/6	73.63811	113,039.22	50,166.79	89,216.62
12	F12	p4.I.2 5/6	73.63811	140,499.79	49,488.20	88,009.82
12	G01	p4.II.2 3/4	73.63811	86,374.25	42,900.64	76,294.50
12	G02	p4.II.2 3/4	73.63811	127,782.80	49,588.12	88,187.52
12	G03	p4.II.2 3/4	73.63811	140,416.89	65,323.02	116,170.46
12	G04	p4.II.2 3/4	73.63811	125,528.85	61,719.72	109,762.35
12	G05	p4.II.2 3/4	73.63811	129,097.11	72,346.20	128,660.49
12	G06	p4.II.2 3/4	73.63811	119,715.48	66,013.35	117,398.15
12	G07	p4.II.2 5/6	73.63811	130,668.60	72,073.76	128,175.98
12	G08	p4.II.2 5/6	73.63811	146,469.68	73,624.98	130,934.67
12	G09	p4.II.2 5/6	73.63811	120,518.48	53,511.90	95,165.57
12	G10	p4.II.2 5/6	73.63811	147,715.71	54,010.53	96,052.32
12	G11	p4.II.2 5/6	73.63811	99,867.99	50,446.39	89,713.85
12	G12	p4.II.2 5/6	73.63811	115,048.62	50,612.45	90,009.18
12	H01	Background	73.63811	0	0	0
12	H02	Background	73.63811	0	0	0
12	H03	Background	73.63811	0	0	0
12	H04	Background	73.63811	0	0	0
12	H05	Background	73.63811	0	0	0
12	H06	Background	73.63811	0	0	0
12	H07	Background	73.63811	0	0	0
12	H08	Background	73.63811	0	0	0
12	H09	Background	73.63811	0	0	0
12	H10	Background	73.63811	0	0	0
12	H11	Background	73.63811	0	0	0
12	H12	Background	73.63811	0	0	0
13	A01	Background	80.20026	0	0	0
13	A02	Background	80.20026	0	0	0
13	A03	Background	80.20026	0	0	0
13	A04	Background	80.20026	0	0	0
13	A05	Background	80.20026	0	0	0
13	A06	Background	80.20026	0	0	0
13	A07	Background	80.20026	0	0	0
13	A08	Background	80.20026	0	0	0
13	A09	Background	80.20026	0	0	0
13	A10	Background	80.20026	0	0	0
13	A11	Background	80.20026	0	0	0
13	A12	Background	80.20026	0	0	0
13	B01	c1 3/4	80.20026	282,274.66	172,875.47	307,441.73
13	B02	c1 3/4	80.20026	371,385.57	194,699.33	346,253.28
13	B03	c1 3/4	80.20026	705,280.95	300,576.66	534,545.53
13	B04	c1 3/4	80.20026	619,897.80	317,137.00	563,996.44
13	B05	c1 3/4	80.20026	595,813.11	285,385.74	507,530.00
13	B06	c1 3/4	80.20026	736,715.99	385,562.09	685,683.62
13	B07	c1 5/6	80.20026	400,157.13	309,834.54	551,009.75
13	B08	c1 5/6	80.20026	535,598.28	355,075.08	631,465.53
13	B09	c1 5/6	80.20026	269,231.62	229,741.12	408,571.61
13	B10	c1 5/6	80.20026	257,900.95	207,014.19	368,154.03
13	B11	c1 5/6	80.20026	227,146.23	175,664.37	312,401.52
13	B12	c1 5/6	80.20026	218,596.09	145,747.65	259,197.62
13	C01	c3 3/4	80.20026	238,968.47	85,775.59	152,543.31
13	C02	c3 3/4	80.20026	286,247.68	82,926.96	147,477.30
13	C03	c3 3/4	80.20026	315,735.55	99,090.20	176,222.01
13	C04	c3 3/4	80.20026	318,657.55	117,985.08	209,824.66
13	C05	c3 3/4	80.20026	315,158.81	113,789.63	202,363.48
13	C06	c3 3/4	80.20026	312,859.02	113,396.82	201,664.91
13	C07	c3 5/6	80.20026	306,767.14	117,426.54	208,831.35
13	C08	c3 5/6	80.20026	271,847.37	88,146.23	156,759.26
13	C09	c3 5/6	80.20026	296,681.73	116,749.78	207,627.81
13	C10	c3 5/6	80.20026	241,093.14	94,844.17	168,670.86
13	C11	c3 5/6	80.20026	260,611.40	86,534.42	153,892.81
13	C12	c3 5/6	80.20026	129,974.55	46,481.05	82,661.90
13	D01	c2 3/4	80.20026	139,172.96	77,438.63	137,716.85
13	D02	c2 3/4	80.20026	216,199.54	105,781.61	188,122.02
13	D03	c2 3/4	80.20026	237,859.44	110,451.54	196,427.02
13	D04	c2 3/4	80.20026	234,879.79	117,926.22	209,720.00
13	D05	c2 3/4	80.20026	247,282.30	127,147.08	226,118.37
13	D06	c2 3/4	80.20026	213,355.52	117,578.90	209,102.32
13	D07	c2 5/6	80.20026	240,921.47	122,291.08	217,482.46
13	D08	c2 5/6	80.20026	231,248.67	105,713.47	188,000.84
13	D09	c2 5/6	80.20026	212,110.60	108,533.54	193,016.05
13	D10	c2 5/6	80.20026	199,139.40	99,770.75	177,432.30
13	D11	c2 5/6	80.20026	180,042.27	92,924.71	165,257.30
13	D12	c2 5/6	80.20026	139,144.18	60,620.44	107,807.39
13	E01	p11.II.1 3/4	80.20026	128,998.16	124,815.26	221,971.45
13	E02	p11.II.1 3/4	80.20026	180,244.25	146,842.50	261,144.70
13	E03	p11.II.1 3/4	80.20026	182,876.57	162,972.05	289,829.50
13	E04	p11.II.1 3/4	80.20026	122,379.89	114,005.94	202,748.17
13	E05	p11.II.1 3/4	80.20026	185,248.55	157,348.73	279,828.98
13	E06	p11.II.1 3/4	80.20026	177,201.29	157,335.45	279,805.36
13	E07	p11.II.1 5/6	80.20026	173,972.15	153,633.97	273,222.65
13	E08	p11.II.1 5/6	80.20026	169,017.37	133,064.25	236,641.45
13	E09	p11.II.1 5/6	80.20026	162,644.48	132,200.46	235,105.30
13	E10	p11.II.1 5/6	80.20026	170,350.65	159,334.82	283,361.04
13	E11	p11.II.1 5/6	80.20026	132,737.44	117,470.72	208,909.93
13	E12	p11.II.1 5/6	80.20026	119,571.29	99,486.09	176,926.06
13	F01	p4.I.2 3/4	80.20026	116,802.95	48,666.28	86,548.11
13	F02	p4.I.2 3/4	80.20026	141,423.97	62,798.93	111,681.62
13	F03	p4.I.2 3/4	80.20026	140,602.16	64,548.71	114,793.43
13	F04	p4.I.2 3/4	80.20026	133,128.71	56,307.00	100,136.37
13	F05	p4.I.2 3/4	80.20026	160,050.88	57,080.76	101,512.42
13	F06	p4.I.2 3/4	80.20026	148,285.55	46,945.08	83,487.12
13	F07	p4.I.2 5/6	80.20026	165,299.02	66,671.49	118,568.58
13	F08	p4.I.2 5/6	80.20026	157,703.41	56,973.29	101,321.30
13	F09	p4.I.2 5/6	80.20026	152,625.93	61,833.58	109,964.83
13	F10	p4.I.2 5/6	80.20026	149,981.60	56,172.33	99,896.87
13	F11	p4.I.2 5/6	80.20026	116,942.92	52,659.60	93,649.83
13	F12	p4.I.2 5/6	80.20026	143,773.98	48,963.78	87,077.19
13	G01	p4.II.2 3/4	80.20026	90,569.51	45,017.62	80,059.33
13	G02	p4.II.2 3/4	80.20026	130,327.07	50,782.53	90,311.65
13	G03	p4.II.2 3/4	80.20026	143,548.09	65,421.25	116,345.15
13	G04	p4.II.2 3/4	80.20026	131,951.62	63,923.72	113,681.94
13	G05	p4.II.2 3/4	80.20026	133,743.80	73,581.12	130,856.67
13	G06	p4.II.2 3/4	80.20026	123,409.18	68,337.66	121,531.69
13	G07	p4.II.2 5/6	80.20026	133,247.75	74,260.34	132,064.60
13	G08	p4.II.2 5/6	80.20026	152,573.08	75,295.28	133,905.13
13	G09	p4.II.2 5/6	80.20026	124,986.87	54,725.46	97,323.75
13	G10	p4.II.2 5/6	80.20026	149,675.75	55,853.60	99,330.05
13	G11	p4.II.2 5/6	80.20026	103,985.60	50,407.96	89,645.51
13	G12	p4.II.2 5/6	80.20026	117,283.37	50,860.63	90,450.54
13	H01	Background	80.20026	0	0	0
13	H02	Background	80.20026	0	0	0
13	H03	Background	80.20026	0	0	0
13	H04	Background	80.20026	0	0	0
13	H05	Background	80.20026	0	0	0
13	H06	Background	80.20026	0	0	0
13	H07	Background	80.20026	0	0	0
13	H08	Background	80.20026	0	0	0
13	H09	Background	80.20026	0	0	0
13	H10	Background	80.20026	0	0	0
13	H11	Background	80.20026	0	0	0
13	H12	Background	80.20026	0	0	0
14	A01	Background	86.84873	0	0	0
14	A02	Background	86.84873	0	0	0
14	A03	Background	86.84873	0	0	0
14	A04	Background	86.84873	0	0	0
14	A05	Background	86.84873	0	0	0
14	A06	Background	86.84873	0	0	0
14	A07	Background	86.84873	0	0	0
14	A08	Background	86.84873	0	0	0
14	A09	Background	86.84873	0	0	0
14	A10	Background	86.84873	0	0	0
14	A11	Background	86.84873	0	0	0
14	A12	Background	86.84873	0	0	0
14	B01	c1 3/4	86.84873	48,936.70	166,014.10	295,239.48
14	B02	c1 3/4	86.84873	63,326.90	185,943.25	330,681.47
14	B03	c1 3/4	86.84873	41,803.69	276,778.61	492,223.09
14	B04	c1 3/4	86.84873	140,782.13	325,677.92	579,185.61
14	B05	c1 3/4	86.84873	231,367.69	301,549.15	536,275.01
14	B06	c1 3/4	86.84873	163,611.76	380,659.18	676,964.29
14	B07	c1 5/6	86.84873	132,772.08	301,577.84	536,326.03
14	B08	c1 5/6	86.84873	70,349.29	339,841.25	604,373.68
14	B09	c1 5/6	86.84873	72,491.66	215,843.74	383,856.51
14	B10	c1 5/6	86.84873	54,902.00	202,085.61	359,389.05
14	B11	c1 5/6	86.84873	41,441.40	173,756.84	309,009.17
14	B12	c1 5/6	86.84873	37,613.58	146,175.99	259,959.38
14	C01	c3 3/4	86.84873	33,378.33	67,712.38	120,419.69
14	C02	c3 3/4	86.84873	45,104.16	63,245.35	112,475.53
14	C03	c3 3/4	86.84873	46,667.16	84,550.36	150,364.37
14	C04	c3 3/4	86.84873	36,783.92	97,091.00	172,666.63
14	C05	c3 3/4	86.84873	48,921.40	94,438.32	167,949.12
14	C06	c3 3/4	86.84873	46,486.13	96,057.17	170,828.07
14	C07	c3 5/6	86.84873	46,039.79	98,941.08	175,956.81
14	C08	c3 5/6	86.84873	41,602.78	69,004.41	122,717.45
14	C09	c3 5/6	86.84873	41,499.13	95,834.59	170,432.23
14	C10	c3 5/6	86.84873	36,839.28	78,684.03	139,931.68
14	C11	c3 5/6	86.84873	35,053.13	67,187.42	119,486.11
14	C12	c3 5/6	86.84873	17,678.53	41,081.42	73,059.20
14	D01	c2 3/4	86.84873	8,665.17	66,471.52	118,212.95
14	D02	c2 3/4	86.84873	30,555.10	95,343.60	169,559.06
14	D03	c2 3/4	86.84873	30,449.33	102,409.06	182,124.27
14	D04	c2 3/4	86.84873	36,202.19	101,334.13	180,212.61
14	D05	c2 3/4	86.84873	36,695.58	115,205.40	204,881.29
14	D06	c2 3/4	86.84873	29,217.98	105,093.80	186,898.82
